idade,sexo,estado,presença,cargo,especialidade,algoritmos_e_estruturas_de_dados,analise_combinatoria,analise_de_algoritmos,arquitetura_e_organizacao_de_computadores,banco_de_dados,calculo_diferencial_e_integral,circuitos_digitais,compiladores,computacao_grafica,engenharia_de_software,geometria_analitica,inteligencia_artificial,linguagens_de_programacao,linguagens_formais_automatos_e_computabilidade,logica_matematica,matematica_discreta,organizacao_de_arquivos_e_dados,probabilidade_e_estatistica,processamento_de_imagens,redes_de_computadores,sistemas_distribuidos,sistemas_operacionais,teoria_dos_grafos,tecnicas_de_programacao,algebra_linear,ano,matematica,fund_computacao,tec_computacao
1989-02-23,masculino,pb,s,mestrado/doutorado,redes de computadores,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2017,6.0,12.0,7.0
1994-12-08,masculino,mg,s,mestrado/doutorado,engenharia de software,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2017,6.0,11.0,3.0
1994-03-15,masculino,pb,s,mestrado/doutorado,modelagem computacional,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2017,8.0,13.0,7.0
1994-12-21,feminino,ms,s,mestrado/doutorado,engenharia de software,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2017,5.0,10.0,12.0
1996-01-04,masculino,sp,s,mestrado/doutorado,engenharia de software,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2017,6.0,16.0,7.0
1995-02-10,masculino,sp,s,mestrado/doutorado,otimização,2.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2017,7.0,18.0,12.0
1996-05-30,feminino,pa,s,mestrado/doutorado,inteligência artificial,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2017,10.0,20.0,8.0
1992-07-07,feminino,sp,s,mestrado/doutorado,banco de dados,1.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2017,10.0,11.0,7.0
1992-04-08,masculino,mg,s,mestrado/doutorado,aprendizado de máquina,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2017,10.0,17.0,11.0
1991-08-08,masculino,mg,s,mestrado/doutorado,banco de dados,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2017,7.0,12.0,5.0
1993-10-11,masculino,pr,s,mestrado/doutorado,inteligência artificial,2.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2017,6.0,16.0,7.0
1985-03-12,masculino,pa,s,mestrado/doutorado,redes de computadores,2.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,2017,11.0,15.0,10.0
1995-10-26,masculino,sp,s,mestrado/doutorado,Demais áreas,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2017,7.0,11.0,9.0
1990-12-21,masculino,sp,s,mestrado/doutorado,Demais áreas,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2017,13.0,20.0,9.0
1988-06-03,masculino,rj,n,mestrado/doutorado,engenharia de software,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1971-12-28,masculino,sp,n,mestrado/doutorado,engenharia de software,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1987-05-07,masculino,sp,s,mestrado/doutorado,engenharia de software,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2017,6.0,9.0,4.0
1990-11-26,masculino,rs,s,mestrado/doutorado,inteligência artificial,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2017,6.0,15.0,11.0
1979-06-26,masculino,sc,s,mestrado/doutorado,sistemas inteligentes,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,2017,12.0,16.0,9.0
1992-10-19,masculino,sc,s,mestrado/doutorado,engenharia de software,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2017,9.0,15.0,7.0
1989-01-27,feminino,sp,s,mestrado/doutorado,ciência de dados,1.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2017,14.0,10.0,6.0
1990-09-29,masculino,rs,n,mestrado/doutorado,redes de computadores,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1970-10-24,masculino,sp,s,mestrado/doutorado,sistemas de computação,2.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,0.0,2017,5.0,16.0,11.0
1992-02-05,masculino,sp,n,mestrado/doutorado,inteligência artificial,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1992-02-03,masculino,sp,s,mestrado/doutorado,engenharia de software,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2017,7.0,14.0,7.0
1996-02-25,masculino,go,s,mestrado/doutorado,inteligência artificial,3.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2017,9.0,13.0,8.0
1990-10-30,masculino,rn,s,mestrado/doutorado,informática na educação,2.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2017,6.0,19.0,11.0
1991-11-23,masculino,sp,s,mestrado/doutorado,redes de computadores,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2017,7.0,16.0,8.0
1992-03-02,masculino,pr,s,mestrado/doutorado,inteligência artificial,3.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,2017,7.0,16.0,9.0
1986-08-21,masculino,es,s,mestrado/doutorado,inteligência artificial,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2017,10.0,12.0,6.0
1984-11-14,masculino,pr,s,mestrado/doutorado,redes de computadores,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2017,6.0,12.0,7.0
1991-04-05,masculino,pa,s,mestrado/doutorado,engenharia de software,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2017,6.0,15.0,12.0
1976-12-02,masculino,al,s,mestrado/doutorado,sistemas de computação,1.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0,2017,10.0,19.0,9.0
1990-04-26,masculino,pb,s,mestrado/doutorado,redes de computadores,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2017,8.0,10.0,9.0
1986-08-31,masculino,rs,s,mestrado/doutorado,aplicações computacionais,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,2017,11.0,18.0,11.0
1988-08-07,masculino,rs,s,mestrado/doutorado,computação aplicada,1.0,0.0,3.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,2017,5.0,20.0,9.0
1994-11-29,feminino,sp,s,mestrado/doutorado,sistemas inteligentes,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2017,6.0,12.0,10.0
1982-02-14,masculino,mg,n,mestrado/doutorado,inteligência artificial,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1986-08-03,masculino,sc,n,mestrado/doutorado,processamento paralelo e distribuído,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1989-04-07,masculino,ce,s,mestrado/doutorado,sistemas de informação,3.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2017,9.0,20.0,10.0
1980-06-30,masculino,sp,s,mestrado/doutorado,redes de computadores,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,2017,7.0,14.0,11.0
1986-10-26,masculino,am,n,mestrado/doutorado,engenharia de software,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1996-01-02,masculino,rs,s,mestrado/doutorado,modelagem computacional,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,2017,5.0,16.0,9.0
1992-11-17,masculino,sp,n,mestrado/doutorado,engenharia de software,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1974-11-18,masculino,sp,s,mestrado/doutorado,Demais áreas,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2017,9.0,11.0,6.0
1995-08-21,masculino,ce,s,mestrado/doutorado,aplicações computacionais,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2017,9.0,12.0,11.0
1987-01-01,masculino,pa,s,mestrado/doutorado,inteligência artificial,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2017,5.0,16.0,8.0
1987-05-21,masculino,pb,s,mestrado/doutorado,engenharia de software,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2017,11.0,20.0,11.0
1992-11-09,masculino,pi,s,mestrado/doutorado,sistemas de computação,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2017,8.0,13.0,9.0
1987-10-21,masculino,rs,s,mestrado/doutorado,inteligência artificial,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,2017,10.0,23.0,10.0
1980-03-06,masculino,ce,s,mestrado/doutorado,sistemas de informação,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2017,4.0,11.0,9.0
1991-03-16,masculino,rs,s,mestrado/doutorado,inteligência artificial,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,2.0,1.0,2017,9.0,19.0,8.0
1985-06-02,masculino,pb,s,mestrado/doutorado,sistemas de informação,3.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2017,8.0,16.0,8.0
1996-11-11,masculino,pr,s,mestrado/doutorado,inteligência artificial,1.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2017,5.0,15.0,10.0
1983-12-04,masculino,sp,s,mestrado/doutorado,visão computacional,2.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,2017,10.0,17.0,8.0
1979-07-27,masculino,rs,s,mestrado/doutorado,sistemas de computação,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,2017,6.0,13.0,6.0
1994-06-05,masculino,mg,s,mestrado/doutorado,computação aplicada,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2017,6.0,11.0,7.0
1994-06-24,masculino,sp,n,mestrado/doutorado,engenharia de software,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1981-05-08,masculino,ro,n,mestrado/doutorado,engenharia de software,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1984-02-11,masculino,pa,s,mestrado/doutorado,engenharia de software,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2017,6.0,15.0,4.0
1994-07-09,masculino,sp,s,mestrado/doutorado,metodologias e técnicas de computação,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,2017,9.0,12.0,10.0
1982-03-12,masculino,pa,s,mestrado/doutorado,redes de computadores,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2017,7.0,10.0,5.0
1996-03-28,masculino,pr,s,mestrado/doutorado,inteligência artificial,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2017,10.0,13.0,12.0
1994-12-01,masculino,pr,s,mestrado/doutorado,inteligência artificial,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2017,12.0,13.0,9.0
1987-02-09,masculino,al,s,mestrado/doutorado,modelagem computacional,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,2017,6.0,16.0,7.0
1991-02-22,masculino,sp,s,mestrado/doutorado,inteligência artificial,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2017,17.0,18.0,13.0
1995-06-03,feminino,pb,s,mestrado/doutorado,sistemas de informação,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,0.0,2017,9.0,18.0,13.0
1982-09-16,masculino,go,s,mestrado/doutorado,computação aplicada,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2017,6.0,13.0,8.0
1985-01-18,masculino,sp,s,mestrado/doutorado,visão computacional,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2017,4.0,17.0,5.0
1987-12-21,masculino,rs,n,mestrado/doutorado,processamento paralelo e distribuído,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1981-08-08,masculino,pa,n,mestrado/doutorado,redes de computadores,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1994-10-23,masculino,pa,s,mestrado/doutorado,banco de dados,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2017,7.0,13.0,9.0
1986-11-17,masculino,sp,s,mestrado/doutorado,computação aplicada,2.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2017,13.0,15.0,10.0
1993-07-17,masculino,pa,s,mestrado/doutorado,engenharia de software,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2017,7.0,12.0,7.0
1978-01-18,masculino,ms,s,mestrado/doutorado,engenharia de software,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2017,7.0,13.0,6.0
1987-12-02,masculino,pa,n,mestrado/doutorado,teoria da computação,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1989-12-17,masculino,al,s,mestrado/doutorado,sistemas de computação,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2017,11.0,12.0,7.0
1992-09-20,masculino,sp,s,mestrado/doutorado,aprendizado de máquina,2.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2017,10.0,15.0,11.0
1992-12-08,masculino,sp,s,mestrado/doutorado,engenharia de software,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2017,8.0,12.0,9.0
1985-11-13,masculino,sp,s,mestrado/doutorado,bioinformática,2.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,2017,4.0,15.0,11.0
1993-09-09,masculino,mt,s,mestrado/doutorado,engenharia de software,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2017,8.0,15.0,8.0
1987-06-13,masculino,pr,s,mestrado/doutorado,sistemas de informação,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,2017,6.0,18.0,11.0
1995-02-07,masculino,ms,s,mestrado/doutorado,sistemas embarcados,1.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2017,6.0,13.0,12.0
1987-06-28,masculino,sc,n,mestrado/doutorado,sistemas de computação,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1997-06-07,masculino,sc,s,mestrado/doutorado,engenharia de software,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2017,8.0,14.0,9.0
1997-11-25,masculino,mg,s,mestrado/doutorado,inteligência artificial,2.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2017,8.0,13.0,10.0
1990-11-15,masculino,sp,s,mestrado/doutorado,engenharia de software,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2017,8.0,15.0,10.0
1992-10-19,masculino,pr,s,mestrado/doutorado,sistemas de informação,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2017,11.0,12.0,10.0
1991-04-30,masculino,rj,s,mestrado/doutorado,sistemas inteligentes,3.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,2017,8.0,16.0,9.0
1986-01-26,masculino,sp,s,mestrado/doutorado,sistemas de computação,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2017,5.0,11.0,7.0
1995-02-15,masculino,rj,s,mestrado/doutorado,redes de computadores,2.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2017,12.0,14.0,8.0
1988-02-22,masculino,es,s,mestrado/doutorado,inteligência artificial,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2017,6.0,19.0,9.0
1994-04-27,masculino,rs,s,mestrado/doutorado,Demais áreas,2.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2017,11.0,15.0,5.0
1992-11-25,masculino,se,s,mestrado/doutorado,sistemas inteligentes,2.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,2017,5.0,21.0,7.0
1994-05-24,masculino,mg,s,mestrado/doutorado,computação visual,2.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2017,12.0,20.0,12.0
1994-08-15,masculino,sp,n,mestrado/doutorado,Demais áreas,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1988-07-27,masculino,sp,s,mestrado/doutorado,ciência de dados,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2017,13.0,16.0,10.0
1987-02-10,masculino,mg,s,mestrado/doutorado,engenharia de software,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,2017,5.0,16.0,5.0
1987-09-16,masculino,pr,n,mestrado/doutorado,inteligência artificial,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0.0,0.0,0.0
1994-04-24,masculino,rs,s,mestrado/doutorado,processamento paralelo e distribuído,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,2017,12.0,21.0,10.0
